"match_id","id","team_id","home_away","player_id","swap_id","player","position","positionOrder","time_played","goals","own_goals","shots","xG","yellow_card","red_card","roster_in","roster_out","key_passes","assists","xA","xGChain","xGBuildup"
114,114,73,"h",458,63439,"Steve Cook","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0,0
114,114,73,"h",457,63438,"Tommy Elphick","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0,0
114,114,73,"h",459,63440,"Charlie Daniels","DL",4,48,0,0,0,0,0,0,63448,0,0,0,0,0,0
114,114,73,"h",461,63441,"Matt Ritchie","MR",8,90,0,0,0,0,0,0,0,0,0,0,0,0.0219157002866268,0.0219157002866268
114,114,73,"h",460,63442,"Andrew Surman","MC",9,90,0,0,0,0,0,0,0,0,0,0,0,0,0
114,114,73,"h",472,63443,"Eunan O&#039;Kane","MC",9,90,0,0,0,0,1,0,0,0,0,0,0,0.0219157002866268,0.0219157002866268
114,114,73,"h",464,63444,"Max Gradel","ML",10,69,0,0,3,0.166815996170044,1,0,63447,0,0,0,0,0.0698971003293991,0
114,114,73,"h",975,63445,"Lee Tomlin","AMC",12,90,0,0,0,0,0,0,0,0,2,0,0.0386248007416725,0.0219157002866268,0
114,114,73,"h",468,63446,"Callum Wilson","FW",15,90,1,0,1,0.144857004284859,0,0,0,0,0,0,0,0.144857004284859,0
114,114,73,"h",1024,63448,"Tyrone Mings","Sub",17,11,0,0,0,0,0,0,63449,63440,0,0,0,0,0
114,114,73,"h",825,63449,"Adam Smith","Sub",17,31,0,0,0,0,0,0,0,63448,0,0,0,0,0
114,114,73,"h",466,63447,"Marc Pugh","Sub",17,21,0,0,0,0,0,0,0,63444,0,0,0,0,0
114,114,75,"a",745,63450,"Kasper Schmeichel","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0.0318459011614323,0.0318459011614323
114,114,75,"a",955,63451,"Ritchie de Laet","DR",2,90,0,0,0,0,1,0,63461,0,0,0,0,0.0318459011614323,0.0318459011614323
114,114,75,"a",747,63452,"Robert Huth","DC",3,90,0,0,0,0,1,0,0,0,0,0,0,0.0442611016333103,0.0442611016333103
114,114,75,"a",748,63453,"Wes Morgan","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0.0442611016333103,0.0442611016333103
114,114,75,"a",757,63454,"Jeffrey Schlupp","DL",4,90,0,0,2,0.0761070027947426,1,0,0,0,0,0,0,0.0761070027947426,0
114,114,75,"a",784,63455,"Andy King","DMC",7,90,0,0,0,0,1,0,0,0,0,0,0,0,0
114,114,75,"a",750,63456,"Riyad Mahrez","MR",8,48,0,0,0,0,0,0,63462,0,0,0,0,0,0
114,114,75,"a",751,63457,"N&#039;Golo Kanté","MC",9,90,0,0,0,0,0,0,0,0,1,0,0.0442611016333103,0.126082003116608,0.0818212032318115
114,114,75,"a",752,63458,"Daniel Drinkwater","MC",9,90,0,0,0,0,0,0,0,0,1,0,0.0818212032318115,0.0818212032318115,0
114,114,75,"a",753,63459,"Marc Albrighton","ML",10,73,0,0,0,0,0,0,63463,0,0,0,0,0,0
114,114,75,"a",755,63460,"Jamie Vardy","FW",15,90,1,0,2,0.842989981174469,0,0,0,0,0,0,0,0.0818212032318115,0
114,114,75,"a",754,63462,"Shinji Okazaki","Sub",17,42,0,0,0,0,0,0,0,63456,1,0,0.0318459011614323,0.0318459011614323,0
114,114,75,"a",999,63463,"Joseph Dodoo","Sub",17,17,0,0,0,0,0,0,0,63459,0,0,0,0,0
114,114,75,"a",974,63461,"Yohan Benalouane","Sub",17,1,0,0,0,0,0,0,0,63451,0,0,0,0,0
115,115,80,"h",680,63491,"Thibaut Courtois","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0.172465994954109,0.172465994954109
115,115,80,"h",682,63492,"Branislav Ivanovic","DR",2,90,0,0,3,0.116663001477718,0,0,0,0,0,0,0,0.406080007553101,0.390015006065369
115,115,80,"h",699,63494,"Gary Cahill","DC",3,90,0,0,3,0.146963000297546,1,0,0,0,0,0,0,0.216488003730774,0.195607006549835
115,115,80,"h",935,63493,"Kurt Zouma","DC",3,90,0,0,1,0.0639310032129288,0,0,0,0,0,0,0,0.0448346994817257,0.0448346994817257
115,115,80,"h",681,63495,"César Azpilicueta","DL",4,69,0,0,0,0,0,0,63502,0,1,0,0.016253400593996,0.166411995887756,0.166411995887756
115,115,80,"h",686,63497,"Cesc Fàbregas","DMC",7,90,0,0,4,0.19302399456501,0,0,0,0,1,0,0.0468728989362717,0.604048013687134,0.364151000976562
115,115,80,"h",697,63496,"Nemanja Matic","DMC",7,74,0,0,1,0.105324000120163,0,0,63504,0,2,0,0.0320429988205433,0.246207997202873,0.2308090031147
115,115,80,"h",687,63498,"Pedro","AMR",11,90,0,0,4,0.214541003108025,0,0,0,0,5,1,0.425343990325928,0.580341994762421,0.299495995044708
115,115,80,"h",700,63499,"Willian","AMC",12,67,0,0,3,0.0824972987174988,0,0,63503,0,2,0,0.123447000980377,0.281969010829926,0.142269000411034
115,115,80,"h",701,63500,"Eden Hazard","AML",13,90,0,0,1,0.0468728989362717,0,0,0,0,4,0,0.120796002447605,0.429156988859177,0.312025010585785
115,115,80,"h",802,63501,"Diego Costa","FW",15,90,0,0,2,0.0838508009910583,0,0,0,0,1,0,0.0632202997803688,0.297228991985321,0.150158002972603
115,115,80,"h",696,63503,"Falcao","Sub",17,23,1,0,3,0.217078000307083,0,0,0,63499,0,0,0,0.217078000307083,0.0663056001067162
115,115,80,"h",688,63504,"Ruben Loftus-Cheek","Sub",17,16,0,0,0,0,0,0,0,63496,1,0,0.0160035993903875,0.226404994726181,0.226404994726181
115,115,80,"h",689,63502,"Kenedy","Sub",17,21,0,0,1,0.0160035993903875,0,0,0,63495,2,0,0.0396049991250038,0.249546006321907,0.210401996970177
115,115,78,"a",635,63505,"Alex McCarthy","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
115,115,78,"a",510,63506,"Joel Ward","DR",2,90,1,0,1,0.600004971027374,0,0,0,0,0,0,0,1.00463998317719,0.40463799238205
115,115,78,"a",511,63507,"Damien Delaney","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0.0177632998675108,0.0177632998675108
115,115,78,"a",512,63508,"Scott Dann","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0.0177632998675108,0.0177632998675108
115,115,78,"a",513,63509,"Pape Souaré","DL",4,90,0,0,0,0,0,0,0,0,1,0,0.0787563025951385,0.50416499376297,0.425408005714417
115,115,78,"a",633,63511,"James McArthur","DMC",7,90,0,0,0,0,0,0,0,0,2,0,0.0489672012627125,0.479514002799988,0.430546998977661
115,115,78,"a",516,63510,"Yohan Cabaye","DMC",7,83,0,0,3,0.411577999591827,1,0,63517,0,0,0,0,0.875883996486664,0.479294002056122
115,115,78,"a",514,63512,"Jason Puncheon","AMR",11,90,0,0,1,0.0787563025951385,0,0,0,0,1,0,0.0229014996439218,0.546428978443146,0.523527979850769
115,115,78,"a",520,63513,"Bakary Sako","AMC",12,85,1,0,5,0.621263980865479,0,0,63518,0,3,1,1.07307004928589,1.49896001815796,0.40463799238205
115,115,78,"a",522,63514,"Wilfried Zaha","AML",13,56,0,0,0,0,0,0,63516,0,2,0,0.351478010416031,0.470367014408112,0.1188889965415
115,115,78,"a",519,63515,"Connor Wickham","FW",15,90,0,0,1,0.1188889965415,0,0,0,0,0,0,0,0.223241001367569,0.104351997375488
115,115,78,"a",517,63517,"Joe Ledley","Sub",17,7,0,0,0,0,0,0,0,63510,0,0,0,0,0
115,115,78,"a",526,63518,"Lee Chung-yong","Sub",17,5,0,0,0,0,0,0,0,63513,0,0,0,0,0
115,115,78,"a",518,63516,"Yannick Bolasie","Sub",17,34,0,0,2,0.385376006364822,0,0,0,63514,1,0,0.0817629024386406,0.545894980430603,0.0787563025951385
116,116,87,"h",487,63545,"Simon Mignolet","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0.0176596008241177,0.0176596008241177
116,116,87,"h",603,63546,"Nathaniel Clyne","DR",2,90,0,0,0,0,1,0,0,0,0,0,0,0.0773447975516319,0.0773447975516319
116,116,87,"h",607,63548,"Martin Skrtel","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0.199362993240356,0.199362993240356
116,116,87,"h",602,63547,"Dejan Lovren","DC",3,90,0,0,2,0.120236001908779,0,0,0,0,1,0,0.0176911000162363,0.240053996443748,0.240053996443748
116,116,87,"h",987,63549,"Joseph Gomez","DL",4,82,0,0,1,0.0124465003609657,0,0,63558,0,1,0,0.0196892991662025,0.200057998299599,0.180369004607201
116,116,87,"h",604,63551,"Emre Can","MC",9,50,0,0,0,0,0,0,63556,0,0,0,0,0,0
116,116,87,"h",489,63552,"James Milner","MC",9,90,0,0,2,0.122313998639584,0,0,0,0,3,0,0.133254006505013,0.355616986751556,0.100048996508121
116,116,87,"h",475,63550,"Lucas Leiva","MC",9,90,0,0,0,0,1,0,0,0,1,0,0.0317784994840622,0.294099986553192,0.262320995330811
116,116,87,"h",482,63553,"Roberto Firmino","FWR",14,65,0,0,2,0.037380401045084,0,0,63557,0,2,0,0.104327000677586,0.141708001494408,0
116,116,87,"h",606,63554,"Christian Benteke","FW",15,90,0,0,2,0.115676999092102,0,0,0,0,1,0,0.113545000553131,0.115676999092102,0
116,116,87,"h",488,63555,"Philippe Coutinho","FWL",16,56,0,0,3,0.121904000639915,0,1,0,0,0,0,0,0.121904000639915,0
116,116,87,"h",986,63557,"Danny Ings","Sub",17,25,0,0,1,0.0317784994840622,1,0,0,63553,1,0,0.0516596995294094,0.154091998934746,0.07065399736166
116,116,87,"h",481,63558,"Jordon Ibe","Sub",17,8,0,0,0,0,0,0,0,63549,1,0,0.07065399736166,0.07065399736166,0
116,116,87,"h",608,63556,"Alberto Moreno","Sub",17,40,0,0,0,0,0,0,0,63551,1,0,0.00669089006260037,0.184995993971825,0.184995993971825
116,116,81,"a",540,63559,"Darren Randolph","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0.0803830027580261,0.0803830027580261
116,116,81,"a",530,63560,"James Tomkins","DR",2,90,0,0,0,0,0,0,0,0,0,0,0,0.0803830027580261,0.0803830027580261
116,116,81,"a",528,63561,"Angelo Ogbonna","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0.0803830027580261,0.0803830027580261
116,116,81,"a",529,63562,"Winston Reid","DC",3,90,0,0,1,0.0449761003255844,0,0,0,0,0,0,0,0.0501770004630089,0.0501770004630089
116,116,81,"a",534,63563,"Aaron Cresswell","DL",4,90,0,0,2,0.154954999685287,0,0,0,0,2,1,0.444326996803284,0.67942601442337,0.10317300260067
116,116,81,"a",542,63565,"Pedro Obiang","MC",9,90,0,0,0,0,0,0,0,0,0,0,0,0.133378997445107,0.133378997445107
116,116,81,"a",533,63566,"Mark Noble","MC",9,82,1,0,2,0.100316002964973,1,1,0,0,1,0,0.0803830027580261,0.1683100014925,0
116,116,81,"a",532,63564,"Cheikhou Kouyaté","MC",9,90,0,0,3,0.0943484008312225,0,0,0,0,0,0,0,0.174731001257896,0.0803830027580261
116,116,81,"a",535,63567,"Manuel Lanzini","FWR",14,86,1,0,3,0.494504004716873,1,0,63571,0,0,0,0,0.551856994628906,0.0803830027580261
116,116,81,"a",656,63568,"Diafra Sakho","FW",15,90,1,0,1,0.0870229974389076,0,0,63570,0,0,0,0,0.0870229974389076,0
116,116,81,"a",536,63569,"Dimitri Payet","FWL",16,90,0,0,0,0,0,0,63572,0,3,0,0.148149996995926,0.183556005358696,0.0803830027580261
116,116,81,"a",543,63571,"Reece Oxford","Sub",17,4,0,0,0,0,0,0,0,63567,0,0,0,0,0
116,116,81,"a",800,63572,"Matthew Jarvis","Sub",17,1,0,0,0,0,0,0,0,63569,0,0,0,0,0
116,116,81,"a",1018,63570,"Josh Cullen","Sub",17,1,0,0,0,0,0,0,0,63568,0,0,0,0,0
117,117,88,"h",609,63601,"Joe Hart","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0.538040995597839,0.538040995597839
117,117,88,"h",625,63602,"Bacary Sagna","DR",2,90,0,0,1,0.0474423989653587,0,0,0,0,1,1,0.538040995597839,0.676392018795013,0.676392018795013
117,117,88,"h",626,63604,"Eliaquim Mangala","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0.555648028850555,0.555648028850555
117,117,88,"h",612,63603,"Vincent Kompany","DC",3,90,0,0,0,0,1,0,0,0,1,0,0.0474423989653587,0.538040995597839,0.538040995597839
117,117,88,"h",621,63605,"Aleksandar Kolarov","DL",4,90,0,0,2,0.0532460995018482,0,0,0,0,1,0,0.0680129006505013,0.692281007766724,0.680752992630005
117,117,88,"h",878,63607,"Yaya Touré","DMC",7,90,0,0,4,0.213659003376961,0,0,0,0,2,0,0.131806001067162,0.941515028476715,0.724089980125427
117,117,88,"h",614,63606,"Fernandinho","DMC",7,90,1,0,1,0.0340779982507229,0,0,0,0,3,0,0.252564996480942,0.283578991889954,0.183099001646042
117,117,88,"h",616,63608,"Jesús Navas","AMR",11,47,0,0,1,0.0343254990875721,0,0,63612,0,0,0,0,0.0343254990875721,0
117,117,88,"h",617,63609,"David Silva","AMC",12,76,0,0,1,0.0605909004807472,0,0,63614,0,3,1,0.0931233987212181,0.818041980266571,0.770524024963379
117,117,88,"h",618,63610,"Raheem Sterling","AML",13,90,1,0,3,0.78760701417923,0,0,63613,0,3,0,0.208816006779671,1.06444001197815,0.09077999740839
117,117,88,"h",619,63611,"Sergio Agüero","FW",15,90,0,0,4,0.275236010551453,0,0,0,0,0,0,0,0.292842000722885,0.0176063999533653
117,117,88,"h",620,63613,"Kelechi Iheanacho","Sub",17,1,0,0,0,0,0,0,0,63610,0,0,0,0,0
117,117,88,"h",876,63614,"Fabian Delph","Sub",17,14,0,0,0,0,0,0,0,63609,0,0,0,0.0680129006505013,0.0680129006505013
117,117,88,"h",877,63612,"Samir Nasri","Sub",17,43,0,0,1,0.0227671004831791,0,0,0,63608,1,0,0.0176063999533653,0.646427989006042,0.646427989006042
117,117,90,"a",564,63615,"Heurelho Gomes","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0.0960251018404961,0.0960251018404961
117,117,90,"a",565,63616,"Nyom","DR",2,90,0,0,0,0,1,0,0,0,0,0,0,0.0408878996968269,0.0408878996968269
117,117,90,"a",566,63617,"Sebastian Prödl","DC",3,90,0,0,1,0.0936371013522148,1,0,0,0,0,0,0,0.00802533980458975,0.00802533980458975
117,117,90,"a",581,63618,"Craig Cathcart","DC",3,90,0,0,1,0.101576000452042,0,0,0,0,0,0,0,0.0123792001977563,0.0123792001977563
117,117,90,"a",568,63619,"José Holebas","DL",4,90,0,0,0,0,0,0,0,0,1,0,0.0123792001977563,0.0328625999391079,0.0204834006726742
117,117,90,"a",570,63621,"Valon Behrami","MC",9,90,0,0,0,0,0,0,0,0,1,0,0.00802533980458975,0.0204045008867979,0.0123792001977563
117,117,90,"a",572,63620,"Etienne Capoue","MC",9,77,0,0,1,0.00802533980458975,0,0,63627,0,0,0,0,0.00802533980458975,0
117,117,90,"a",574,63622,"Troy Deeney","FWR",14,90,0,0,0,0,0,0,0,0,0,0,0,0.0835670977830887,0.0835670977830887
117,117,90,"a",569,63624,"Almen Abdi","FW",15,64,0,0,0,0,0,0,63628,0,0,0,0,0,0
117,117,90,"a",582,63623,"Jurado","FW",15,90,0,0,0,0,0,0,0,0,2,0,0.0960251018404961,0.116429999470711,0.0408878996968269
117,117,90,"a",573,63625,"Odion Ighalo","FWL",16,73,0,0,0,0,0,0,63626,0,0,0,0,0.0755418017506599,0.0755418017506599
117,117,90,"a",571,63627,"Ben Watson","Sub",17,13,0,0,0,0,0,0,0,63620,0,0,0,0.0123792001977563,0.0123792001977563
117,117,90,"a",577,63628,"Ikechi Anya","Sub",17,26,0,0,2,0.0879210010170937,0,0,0,63624,0,0,0,0.116429999470711,0.0408878996968269
117,117,90,"a",1016,63626,"Miguel Layún","Sub",17,17,0,0,2,0.0819542035460472,0,0,0,63625,0,0,0,0.0285087004303932,0.00802533980458975
118,118,82,"h",637,63793,"Hugo Lloris","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0.177766993641853,0.177766993641853
118,118,82,"h",638,63794,"Kyle Walker","DR",2,90,0,0,0,0,0,0,0,0,0,0,0,0.213801994919777,0.213801994919777
118,118,82,"h",639,63796,"Toby Alderweireld","DC",3,90,0,0,1,0.0447621010243893,0,0,0,0,0,0,0,0.08663160353899,0.08663160353899
118,118,82,"h",640,63795,"Jan Vertonghen","DC",3,90,0,0,1,0.08663160353899,0,0,0,0,0,0,0,0.263550996780396,0.176918998360634
118,118,82,"h",641,63797,"Danny Rose","DL",4,90,0,0,1,0.023624699562788,0,0,0,0,1,0,0.109939999878407,0.369940012693405,0.236376002430916
118,118,82,"h",643,63799,"Eric Dier","DMC",7,90,0,0,2,0.0356869995594025,1,0,0,0,0,0,0,0.629068970680237,0.607644021511078
118,118,82,"h",914,63798,"Nabil Bentaleb","DMC",7,90,0,0,2,0.0436534993350506,1,0,0,0,2,0,0.0313737988471985,0.199778005480766,0.156124994158745
118,118,82,"h",642,63800,"Mousa Dembélé","AMR",11,57,0,0,0,0,0,0,63805,0,2,0,0.0712843984365463,0.557310998439789,0.533959984779358
118,118,82,"h",649,63801,"Ryan Mason","AMC",12,89,0,0,4,0.882471978664398,0,0,63804,0,4,0,0.554413020610809,1.45199000835419,0.0598702989518642
118,118,82,"h",648,63802,"Nacer Chadli","AML",13,90,0,0,3,0.186698004603386,1,0,0,0,5,0,0.482268005609512,0.692916989326477,0.0453754998743534
118,118,82,"h",647,63803,"Harry Kane","FW",15,90,0,0,5,0.636977016925812,0,0,0,0,3,0,0.148452997207642,0.918327987194061,0.202456995844841
118,118,82,"h",645,63805,"Dele Alli","Sub",17,33,0,0,1,0.0586641989648342,1,0,0,63800,1,0,0.456142008304596,0.514805972576141,0
118,118,82,"h",815,63804,"Alex Pritchard","Sub",17,1,0,0,0,0,0,0,0,63801,0,0,0,0,0
118,118,72,"a",600,63806,"Tim Howard","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
118,118,72,"a",585,63807,"Seamus Coleman","DR",2,90,0,0,0,0,0,0,0,0,0,0,0,0.442894011735916,0.442894011735916
118,118,72,"a",587,63808,"Phil Jagielka","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0.0410989001393318,0.0410989001393318
118,118,72,"a",586,63809,"John Stones","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0.0410989001393318,0.0410989001393318
118,118,72,"a",598,63810,"Bryan Oviedo","DL",4,90,0,0,0,0,0,0,0,0,3,0,0.525869011878967,0.525869011878967,0
118,118,72,"a",589,63811,"James McCarthy","DMC",7,90,0,0,0,0,0,0,0,0,0,0,0,0.0410989001393318,0.0410989001393318
118,118,72,"a",590,63812,"Gareth Barry","DMC",7,90,0,0,0,0,1,0,0,0,0,0,0,0.484769999980927,0.484769999980927
118,118,72,"a",601,63813,"Arouna Koné","AMR",11,88,0,0,1,0.380048006772995,0,0,63818,0,0,0,0,0.380048006772995,0.380048006772995
118,118,72,"a",592,63814,"Ross Barkley","AMC",12,90,0,0,3,0.0802043005824089,0,0,0,0,0,0,0,0.460253000259399,0.380048006772995
118,118,72,"a",596,63815,"Tom Cleverley","AML",13,45,0,0,1,0.0498163998126984,0,0,63817,0,1,0,0.0217466000467539,0.0715629011392593,0
118,118,72,"a",594,63816,"Romelu Lukaku","FW",15,73,0,0,1,0.104722000658512,0,0,63819,0,1,0,0.0173588991165161,0.143827006220818,0.0217466000467539
118,118,72,"a",824,63819,"Steven Naismith","Sub",17,17,0,0,0,0,0,0,0,63816,0,0,0,0.421146988868713,0.421146988868713
118,118,72,"a",595,63817,"Kevin Mirallas","Sub",17,45,0,0,2,0.079900898039341,0,0,0,63815,0,0,0,0.104722000658512,0.104722000658512
118,118,72,"a",591,63818,"Gerard Deulofeu","Sub",17,2,0,0,0,0,0,0,0,63813,1,0,0.0273046009242535,0,0
119,119,74,"h",846,63709,"Maarten Stekelenburg","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0.568279027938843,0.568279027938843
119,119,74,"h",847,63710,"Cédric Soares","DR",2,75,0,0,0,0,0,0,63720,0,2,0,0.520078003406525,0.95541900396347,0.95541900396347
119,119,74,"h",834,63712,"José Fonte","DC",3,90,0,0,1,0.0470555014908314,0,0,0,0,0,0,0,0.909227013587952,0.909227013587952
119,119,74,"h",845,63711,"Maya Yoshida","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0.376105010509491,0.376105010509491
119,119,74,"h",884,63713,"Matt Targett","DL",4,90,0,0,0,0,0,0,0,0,0,0,0,0.800562024116516,0.800562024116516
119,119,74,"h",843,63715,"James Ward-Prowse","DMC",7,90,0,0,2,0.0989750996232033,0,0,0,0,3,0,0.209619998931885,1.20262002944946,1.20262002944946
119,119,74,"h",842,63714,"Oriol Romeu","DMC",7,90,0,0,2,0.0822027027606964,0,0,0,0,0,0,0,0.794718027114868,0.794718027114868
119,119,74,"h",838,63716,"Sadio Mané","AMR",11,83,0,0,2,0.10860700160265,0,0,63721,0,5,2,0.933539986610413,1.60842001438141,0.566269993782043
119,119,74,"h",883,63717,"Steven Davis","AMC",12,48,0,0,0,0,0,0,63722,0,2,0,0.0552521012723446,0.0896397978067398,0.0563911013305187
119,119,74,"h",840,63718,"Dusan Tadic","AML",13,90,2,0,3,1.32441997528076,0,0,0,0,3,0,0.208406001329422,1.67335999011993,0.187597006559372
119,119,74,"h",841,63719,"Graziano Pellè","FW",15,90,1,0,8,1.37609994411469,0,0,0,0,2,0,0.0943923965096474,1.3358199596405,0.0220033992081881
119,119,74,"h",897,63721,"Juanmi","Sub",17,7,0,0,0,0,0,0,0,63716,0,0,0,0,0
119,119,74,"h",844,63722,"Jay Rodriguez","Sub",17,42,0,0,5,0.252932012081146,0,0,0,63717,1,0,0.0580523014068604,0.756770014762878,0.445785999298096
119,119,74,"h",832,63720,"Cuco Martina","Sub",17,15,0,0,0,0,0,0,0,63710,0,0,0,0.0251163002103567,0.0251163002103567
119,119,79,"a",785,63723,"John Ruddy","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0.0116405002772808,0.0116405002772808
119,119,79,"a",926,63724,"Steven Whittaker","DR",2,30,0,0,0,0,0,1,0,0,0,0,0,0,0
119,119,79,"a",821,63725,"Sebastien Bassong","DC",3,90,0,0,1,0.0352162010967731,0,0,0,0,0,0,0,0,0
119,119,79,"a",788,63726,"Russell Martin","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0.0241135992109776,0.0241135992109776
119,119,79,"a",789,63727,"Robbie Brady","DL",4,90,0,0,0,0,0,0,0,0,1,0,0.0352162010967731,0.0357540994882584,0.0357540994882584
119,119,79,"a",790,63728,"Nathan Redmond","MR",8,90,0,0,1,0.0241135992109776,0,0,0,0,1,0,0.014028400182724,0.0497824996709824,0.0116405002772808
119,119,79,"a",791,63729,"Alexander Tettey","MC",9,90,0,0,1,0.0116405002772808,0,0,0,0,0,0,0,0.0357540994882584,0.0357540994882584
119,119,79,"a",801,63730,"Graham Dorrans","MC",9,72,0,0,0,0,0,0,63736,0,1,0,0.497292995452881,0.521407008171082,0.0241135992109776
119,119,79,"a",792,63731,"Jonny Howson","ML",10,90,0,0,0,0,0,0,0,0,0,0,0,0.0116405002772808,0.0116405002772808
119,119,79,"a",793,63732,"Wes Hoolahan","AMC",12,31,0,0,0,0,0,0,63734,0,1,0,0.0241135992109776,0.521407008171082,0.521407008171082
119,119,79,"a",794,63733,"Cameron Jerome","FW",15,90,0,0,1,0.497292995452881,0,0,63735,0,0,0,0,0.508934020996094,0.0116405002772808
119,119,79,"a",1010,63735,"Gary Hooper","Sub",17,1,0,0,1,0.0579553991556168,0,0,0,63733,0,0,0,0.0579553991556168,0
119,119,79,"a",1011,63736,"Bradley Johnson","Sub",17,18,0,0,1,0.014028400182724,0,0,0,63730,1,0,0.0116405002772808,0.0256689004600048,0
119,119,79,"a",894,63734,"Andre Wisdom","Sub",17,59,0,0,0,0,0,0,0,63732,0,0,0,0.0116405002772808,0.0116405002772808
120,120,84,"h",706,63765,"Lukasz Fabianski","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0.193497002124786,0.193497002124786
120,120,84,"h",718,63766,"Kyle Naughton","DR",2,90,0,0,0,0,0,0,0,0,0,0,0,0.308955997228622,0.308955997228622
120,120,84,"h",709,63768,"Ashley Williams","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0.455384999513626,0.455384999513626
120,120,84,"h",708,63767,"Federico Fernández","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0,0
120,120,84,"h",710,63769,"Neil Taylor","DL",4,90,0,0,0,0,0,0,0,0,0,0,0,0,0
120,120,84,"h",769,63771,"Jonjo Shelvey","DMC",7,90,0,0,3,0.0596845000982285,1,0,63777,0,1,0,0.128364995121956,0.311587005853653,0.147680997848511
120,120,84,"h",712,63770,"Jack Cork","DMC",7,90,0,0,0,0,0,0,0,0,0,0,0,0.128364995121956,0.128364995121956
120,120,84,"h",713,63772,"André Ayew","AMR",11,90,1,0,1,0.146430000662804,0,0,0,0,3,1,0.165601000189781,0.440394997596741,0.128364995121956
120,120,84,"h",714,63773,"Gylfi Sigurdsson","AMC",12,90,0,0,1,0.423891991376877,0,0,0,0,2,1,0.211561992764473,0.455384999513626,0.243824005126953
120,120,84,"h",719,63774,"Wayne Routledge","AML",13,59,0,0,1,0.0651319026947021,1,0,63778,0,0,0,0,0.0651319026947021,0
120,120,84,"h",717,63775,"Bafétimbi Gomis","FW",15,82,1,0,3,0.276046007871628,0,0,63776,0,1,0,0.423891991376877,0.276046007871628,0.128364995121956
120,120,84,"h",964,63777,"Kyle Bartley","Sub",17,1,0,0,0,0,0,0,0,63771,0,0,0,0,0
120,120,84,"h",723,63778,"Ki Sung-yueng","Sub",17,31,0,0,0,0,0,0,0,63774,0,0,0,0.115459002554417,0.115459002554417
120,120,84,"h",963,63776,"Eder","Sub",17,8,0,0,0,0,0,0,0,63775,0,0,0,0,0
120,120,89,"a",560,63779,"Sergio Romero","GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0.57047700881958,0.57047700881958
120,120,89,"a",557,63780,"Matteo Darmian","DR",2,90,0,0,0,0,0,0,0,0,0,0,0,0.206145003437996,0.206145003437996
120,120,89,"a",548,63781,"Daley Blind","DC",3,90,0,0,0,0,0,0,0,0,0,0,0,0,0
120,120,89,"a",628,63782,"Chris Smalling","DC",3,90,0,0,0,0,0,0,0,0,1,0,0.101681999862194,0.345344990491867,0.243663996458054
120,120,89,"a",1006,63783,"Luke Shaw","DL",4,90,0,0,0,0,0,0,0,0,2,1,0.622126996517181,0.92561399936676,0.35513699054718
120,120,89,"a",907,63785,"Bastian Schweinsteiger","DMC",7,90,0,0,0,0,0,0,0,0,0,0,0,0.151313006877899,0.151313006877899
120,120,89,"a",551,63784,"Morgan Schneiderlin","DMC",7,71,0,0,1,0.0209532007575035,1,0,63792,0,1,0,0.0195659995079041,0.284182995557785,0.263229995965958
120,120,89,"a",554,63786,"Juan Mata","AMR",11,71,1,0,4,0.85300999879837,0,0,63791,0,1,0,0.0209532007575035,0.945179998874664,0.0712163001298904
120,120,89,"a",552,63787,"Ander Herrera","AMC",12,78,0,0,1,0.0195659995079041,0,0,63790,0,4,0,0.395494997501373,0.945179998874664,0.643079996109009
120,120,89,"a",555,63788,"Memphis Depay","AML",13,90,0,0,2,0.121069997549057,1,0,0,0,0,0,0,0.428411990404129,0.35513699054718
120,120,89,"a",629,63789,"Wayne Rooney","FW",15,90,0,0,3,0.266294002532959,0,0,0,0,0,0,0,0.398041009902954,0.131747007369995
